customer_id,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn
9125,51,105.22,5366.22,Month-to-month,Debit,Fiber,Yes,Yes,2,No
9126,70,59.74,4181.8,Month-to-month,Credit,DSL,No,No,1,No
9127,68,76.16,5178.88,Month-to-month,UPI,Fiber,No,No,1,No
9128,22,71.28,1568.16,Month-to-month,Debit,DSL,No,No,2,No
9129,6,112.57,675.42,One year,Cash,DSL,No,Yes,2,No
9130,26,97.01,2522.26,One year,Credit,DSL,No,No,0,No
9131,3,118.48,355.44,Two year,Debit,Fiber,No,No,5,Yes
9132,52,99.44,5170.88,One year,Cash,DSL,Yes,No,1,No
9133,60,49.59,2975.4,Two year,Debit,DSL,Yes,Yes,0,No
9134,63,116.29,7326.27,One year,Cash,Fiber,No,No,2,Yes
9135,65,118.36,7693.4,One year,UPI,DSL,Yes,No,1,No
9136,52,32.31,1680.12,One year,Debit,DSL,Yes,No,2,No
9137,14,110.1,1541.4,Two year,UPI,DSL,No,No,0,No
9138,72,86.42,6222.24,Month-to-month,UPI,Fiber,No,No,5,No
9139,68,112.2,7629.6,One year,Cash,DSL,No,No,2,No
9140,28,111.57,3123.96,Month-to-month,Credit,Fiber,No,Yes,2,Yes
9141,71,109.14,7748.94,Month-to-month,Cash,Fiber,No,No,4,Yes
9142,10,108.53,1085.3,Month-to-month,Credit,DSL,No,No,5,Yes
9143,57,31.76,1810.32,Month-to-month,Cash,Fiber,Yes,No,1,No
9144,66,34.35,2267.1,Month-to-month,Debit,DSL,Yes,Yes,3,No
9145,50,31.78,1589,One year,Credit,Fiber,No,No,1,No
9146,14,29.1,407.4,Month-to-month,Debit,DSL,Yes,Yes,0,No
9147,16,55.33,885.28,One year,Cash,DSL,No,No,0,No
9148,54,88.4,4773.6,Two year,UPI,Fiber,No,No,3,No
9149,43,55.47,2385.21,One year,Cash,DSL,No,Yes,1,No
9150,42,92.03,3865.26,Month-to-month,Debit,DSL,No,No,1,Yes
9151,22,102.03,2244.66,One year,Cash,None,No,No,1,No
9152,68,86.62,5890.16,Month-to-month,UPI,DSL,Yes,No,2,No
9153,19,66.51,1263.69,Month-to-month,UPI,Fiber,Yes,No,3,No
9154,66,49.55,3270.3,Month-to-month,Cash,DSL,No,Yes,1,Yes
9155,39,32.44,1265.16,Two year,Cash,Fiber,Yes,No,5,No
9156,19,69.37,1318.03,One year,Debit,Fiber,No,Yes,0,No
9157,16,91.96,1471.36,One year,UPI,None,No,Yes,3,Yes
9158,54,74.82,4040.28,Month-to-month,Credit,DSL,No,No,0,No
9159,25,92.15,2303.75,Month-to-month,Debit,DSL,No,Yes,3,No
9160,18,53.52,963.36,Two year,Credit,Fiber,No,No,2,No
9161,23,26.68,613.64,Month-to-month,UPI,DSL,Yes,Yes,2,No
9162,11,97.11,1068.21,Month-to-month,UPI,DSL,Yes,No,2,No
9163,39,41.97,1636.83,Month-to-month,Debit,Fiber,No,No,0,No
9164,68,81.63,5550.84,Month-to-month,UPI,Fiber,No,Yes,1,No
9165,25,100.43,2510.75,Month-to-month,Credit,Fiber,No,Yes,0,Yes
9166,63,33.91,2136.33,Month-to-month,Cash,DSL,No,No,2,No
9167,30,79.85,2395.5,Two year,Debit,DSL,No,No,1,No
9168,45,88.94,4002.3,One year,Cash,Fiber,No,No,2,Yes
9169,61,94.65,5773.65,One year,Cash,Fiber,No,No,1,No
9170,51,34.77,1773.27,One year,Debit,Fiber,No,Yes,1,No
9171,9,102.51,922.59,Two year,Credit,None,No,No,0,No
9172,2,29.41,58.82,One year,UPI,DSL,No,No,1,No
9173,5,71.96,359.8,Month-to-month,UPI,None,No,Yes,2,Yes
9174,62,64.34,3989.08,Month-to-month,Debit,None,No,No,0,No
9175,69,42.18,2910.42,Two year,Credit,DSL,No,No,2,No
9176,52,50.19,2609.88,One year,Debit,Fiber,No,No,2,No
9177,5,36.44,182.2,Month-to-month,Debit,DSL,Yes,No,1,No
9178,59,62.57,3691.63,Month-to-month,UPI,Fiber,Yes,No,0,No
9179,68,23.55,1601.4,Two year,Debit,DSL,No,Yes,3,No
9180,9,108.89,980.01,Two year,Credit,DSL,No,No,1,No
9181,22,36.35,799.7,Month-to-month,Credit,Fiber,Yes,No,0,Yes
9182,27,108.6,2932.2,Two year,Credit,DSL,No,No,3,Yes
9183,10,106.36,1063.6,Month-to-month,Credit,None,No,Yes,2,Yes
9184,61,65.17,3975.37,Month-to-month,UPI,Fiber,No,No,0,No
9185,51,69.77,3558.27,Month-to-month,UPI,Fiber,No,Yes,3,Yes
9186,10,50.19,501.9,Two year,UPI,Fiber,Yes,No,1,Yes
9187,6,119.69,718.14,One year,UPI,DSL,Yes,No,2,Yes
9188,62,87.08,5398.96,Month-to-month,Credit,DSL,No,No,1,Yes
9189,5,115.18,575.9,Month-to-month,Credit,Fiber,No,Yes,1,No
9190,70,61.48,4303.6,Month-to-month,Debit,None,Yes,No,2,No
9191,63,108.3,6822.9,Month-to-month,Debit,Fiber,No,No,0,Yes
9192,56,64.82,3629.92,Month-to-month,UPI,DSL,No,Yes,1,No
9193,59,106.68,6294.12,One year,Debit,None,Yes,No,2,No
9194,63,33.09,2084.67,Month-to-month,UPI,None,Yes,No,1,No
9195,59,83.69,4937.71,Two year,UPI,Fiber,No,No,0,Yes
9196,51,87.87,4481.37,Month-to-month,UPI,None,No,No,3,Yes
9197,50,85.62,4281,One year,Cash,Fiber,No,Yes,1,No
9198,4,64.7,258.8,One year,Debit,Fiber,No,No,1,No
9199,48,88.39,4242.72,Month-to-month,Debit,DSL,No,No,1,Yes
9200,32,43.95,1406.4,Month-to-month,UPI,Fiber,Yes,No,1,No
9201,51,79.58,4058.58,Month-to-month,Credit,DSL,No,Yes,0,No
9202,52,75.42,3921.84,Two year,Cash,DSL,Yes,Yes,2,No
9203,34,51.83,1762.22,Month-to-month,Debit,Fiber,No,No,1,No
9204,36,97.89,3524.04,Month-to-month,Credit,Fiber,Yes,No,2,Yes
9205,70,28.09,1966.3,Two year,UPI,DSL,No,Yes,2,No
9206,43,37.14,1597.02,Two year,UPI,Fiber,Yes,Yes,5,Yes
9207,16,67.12,1073.92,Month-to-month,Debit,DSL,Yes,No,2,No
9208,59,109.17,6441.03,One year,Debit,None,Yes,Yes,0,No
9209,53,77.52,4108.56,Month-to-month,Cash,DSL,Yes,No,1,No
9210,19,104.21,1979.99,Month-to-month,Debit,Fiber,No,No,1,Yes
9211,41,71.76,2942.16,Month-to-month,Cash,DSL,No,Yes,4,Yes
9212,47,98.55,4631.85,Month-to-month,UPI,Fiber,No,No,0,No
9213,54,52.58,2839.32,One year,Credit,Fiber,No,Yes,1,No
9214,55,101.51,5583.05,Month-to-month,Credit,DSL,No,Yes,2,Yes
9215,19,60.17,1143.23,Month-to-month,Cash,Fiber,No,Yes,0,No
9216,62,75.88,4704.56,One year,Cash,Fiber,No,No,2,No
9217,59,37.59,2217.81,Month-to-month,Debit,Fiber,Yes,Yes,0,Yes
9218,65,112.04,7282.6,One year,Debit,DSL,Yes,No,2,No
9219,68,90.15,6130.2,Month-to-month,Debit,Fiber,No,No,2,Yes
9220,28,105.89,2964.92,Month-to-month,Credit,Fiber,No,No,2,Yes
9221,18,40.79,734.22,Month-to-month,Debit,Fiber,No,No,2,Yes
9222,26,26.77,696.02,Month-to-month,Debit,None,Yes,No,0,No
9223,19,53.72,1020.68,Month-to-month,UPI,None,Yes,No,1,No
9224,55,71.67,3941.85,Month-to-month,Cash,Fiber,No,No,2,No
9225,57,100.24,5713.68,Month-to-month,Debit,Fiber,No,No,1,Yes
9226,6,59.77,358.62,Month-to-month,UPI,Fiber,No,No,2,Yes
9227,1,47,47,Month-to-month,Credit,Fiber,No,No,1,Yes
9228,8,57.25,458,Month-to-month,Debit,DSL,Yes,No,0,No
9229,51,90.36,4608.36,One year,Credit,DSL,No,No,2,No
9230,25,53.62,1340.5,Month-to-month,Credit,Fiber,No,Yes,4,Yes
9231,47,117.92,5542.24,Month-to-month,Credit,Fiber,No,No,1,Yes
9232,55,37.5,2062.5,Month-to-month,Credit,None,No,Yes,3,Yes
9233,64,95.31,6099.84,One year,Cash,DSL,No,Yes,0,No
9234,10,78.92,789.2,One year,Credit,Fiber,Yes,Yes,1,No
9235,56,43.31,2425.36,Month-to-month,UPI,DSL,No,Yes,0,No
9236,12,95.36,1144.32,Two year,UPI,DSL,No,Yes,4,Yes
9237,33,64.75,2136.75,Two year,Credit,Fiber,No,Yes,1,Yes
9238,71,88.24,6265.04,Month-to-month,Credit,DSL,No,No,1,Yes
9239,17,86.23,1465.91,Month-to-month,Cash,Fiber,Yes,No,2,No
9240,61,31.06,1894.66,Month-to-month,Debit,DSL,Yes,No,0,No
9241,10,104,1040,One year,Credit,Fiber,Yes,No,1,Yes
9242,31,88.15,2732.65,Month-to-month,UPI,None,No,Yes,4,Yes
9243,60,98.06,5883.6,Month-to-month,UPI,DSL,No,No,1,Yes
9244,70,64.78,4534.6,Two year,Cash,Fiber,Yes,No,4,No
9245,17,39.51,671.67,Month-to-month,UPI,DSL,No,No,0,No
9246,50,52.62,2631,One year,UPI,DSL,Yes,Yes,1,Yes
9247,37,110.15,4075.55,One year,Credit,DSL,No,Yes,3,No
9248,62,113.8,7055.6,One year,Cash,DSL,No,No,2,No
9249,72,68.19,4909.68,Month-to-month,UPI,Fiber,Yes,Yes,1,No
9250,29,49.88,1446.52,Month-to-month,UPI,DSL,No,Yes,2,No
9251,32,93.03,2976.96,One year,Cash,DSL,No,Yes,1,Yes
9252,11,96.6,1062.6,Month-to-month,Cash,Fiber,No,Yes,1,Yes
9253,6,101.55,609.3,Month-to-month,UPI,Fiber,Yes,Yes,2,No
9254,35,23.11,808.85,Month-to-month,Debit,None,Yes,No,1,Yes
9255,33,20.97,692.01,Two year,Credit,DSL,Yes,Yes,2,No
9256,18,55.72,1002.96,Two year,UPI,None,No,Yes,1,No
9257,37,35.25,1304.25,One year,UPI,Fiber,Yes,Yes,1,No
9258,13,100.5,1306.5,Two year,Credit,Fiber,No,Yes,1,No
9259,64,73.28,4689.92,Month-to-month,UPI,Fiber,No,Yes,2,No
9260,1,102.53,102.53,Month-to-month,UPI,Fiber,Yes,Yes,2,Yes
9261,63,37.69,2374.47,Month-to-month,Cash,Fiber,No,No,1,No
9262,34,82.72,2812.48,One year,UPI,Fiber,Yes,No,1,No
9263,10,78.02,780.2,Two year,Debit,DSL,Yes,No,2,No
9264,7,54.04,378.28,Month-to-month,Cash,DSL,No,Yes,3,Yes
9265,56,71.71,4015.76,Month-to-month,UPI,Fiber,Yes,Yes,2,No
9266,37,78.9,2919.3,One year,UPI,Fiber,No,No,2,Yes
9267,29,108.95,3159.55,One year,Credit,Fiber,Yes,Yes,3,No
9268,12,25.56,306.72,Month-to-month,Credit,Fiber,No,Yes,4,No
9269,17,102.34,1739.78,Two year,Debit,DSL,Yes,No,2,No
9270,48,118.02,5664.96,Month-to-month,Credit,Fiber,No,Yes,3,Yes
9271,26,93.18,2422.68,Month-to-month,Credit,Fiber,Yes,Yes,3,No
9272,12,93.73,1124.76,Month-to-month,Debit,DSL,No,No,1,Yes
9273,21,41.8,877.8,One year,UPI,DSL,No,No,3,No
9274,42,72.31,3037.02,Two year,Credit,DSL,Yes,Yes,1,No
9275,61,90.59,5525.99,Two year,Credit,Fiber,No,Yes,2,Yes
9276,58,80.23,4653.34,One year,Debit,None,Yes,No,1,No
9277,54,58.51,3159.54,Month-to-month,Credit,Fiber,No,Yes,4,Yes
9278,34,114.01,3876.34,Month-to-month,Cash,DSL,No,No,6,Yes
9279,7,71.4,499.8,Two year,Credit,Fiber,Yes,No,1,No
9280,35,116.99,4094.65,Month-to-month,UPI,Fiber,No,Yes,2,No
9281,15,76.39,1145.85,Month-to-month,Debit,DSL,Yes,No,1,Yes
9282,65,99.34,6457.1,One year,UPI,Fiber,No,No,0,No
9283,25,94.2,2355,Month-to-month,UPI,Fiber,No,Yes,4,Yes
9284,59,86.08,5078.72,Month-to-month,UPI,DSL,Yes,No,1,Yes
9285,6,21.45,128.7,Month-to-month,Debit,None,Yes,Yes,2,No
9286,52,27.74,1442.48,Two year,Cash,Fiber,No,Yes,0,Yes
9287,21,78.15,1641.15,Two year,Credit,Fiber,No,No,1,No
9288,71,111.18,7893.78,Month-to-month,UPI,DSL,No,No,2,Yes
9289,32,80.11,2563.52,Two year,Debit,None,Yes,Yes,1,No
9290,53,43.6,2310.8,Month-to-month,Credit,DSL,No,Yes,2,No
9291,59,52.02,3069.18,One year,Debit,Fiber,Yes,No,1,Yes
9292,69,82.32,5680.08,Month-to-month,UPI,DSL,No,No,2,Yes
9293,62,79.71,4942.02,One year,Debit,Fiber,Yes,Yes,0,No
9294,4,115.57,462.28,Two year,UPI,DSL,No,No,1,Yes
9295,18,72.91,1312.38,Month-to-month,Debit,Fiber,No,Yes,0,Yes
9296,56,55.5,3108,Two year,UPI,DSL,No,No,1,No
9297,24,72.5,1740,Month-to-month,Credit,DSL,No,No,0,No
9298,66,98.62,6508.92,One year,Debit,DSL,Yes,Yes,1,No
9299,13,74.04,962.52,Month-to-month,Debit,DSL,No,Yes,0,No
9300,62,52.61,3261.82,Two year,Credit,Fiber,No,Yes,4,No
9301,54,53.86,2908.44,Month-to-month,UPI,DSL,No,No,2,Yes
9302,15,95.68,1435.2,Month-to-month,Cash,Fiber,Yes,No,2,No
9303,69,26.64,1838.16,Two year,UPI,Fiber,No,No,1,No
9304,3,47.48,142.44,One year,UPI,DSL,Yes,No,2,No
9305,37,35.3,1306.1,One year,Credit,Fiber,Yes,No,3,No
9306,37,114.47,4235.39,One year,Cash,DSL,No,No,0,No
9307,3,29.01,87.03,Month-to-month,Debit,Fiber,No,No,0,Yes
9308,63,95.82,6036.66,Two year,Cash,Fiber,No,No,2,No
9309,35,83.04,2906.4,One year,Debit,Fiber,No,No,1,Yes
9310,52,83.28,4330.56,Month-to-month,Debit,Fiber,No,Yes,0,Yes
9311,28,96.34,2697.52,One year,Credit,None,Yes,No,2,No
9312,18,60.05,1080.9,Two year,UPI,Fiber,No,Yes,1,No
9313,36,60.07,2162.52,Two year,UPI,DSL,No,No,1,No
9314,33,48.87,1612.71,Month-to-month,Cash,Fiber,No,Yes,0,No
9315,64,79.78,5105.92,One year,UPI,DSL,No,Yes,1,No
9316,26,112.98,2937.48,Two year,Debit,DSL,No,No,1,No
9317,48,112.4,5395.2,Month-to-month,Credit,None,Yes,No,1,No
9318,40,90.3,3612,Two year,UPI,Fiber,No,No,0,No
9319,17,110.62,1880.54,Month-to-month,UPI,Fiber,No,Yes,1,Yes
9320,40,116.35,4654,Month-to-month,Debit,DSL,No,No,0,Yes
9321,7,99.51,696.57,Month-to-month,Cash,None,No,No,3,Yes
9322,57,60.78,3464.46,Month-to-month,UPI,Fiber,Yes,No,1,No
9323,8,68.32,546.56,Month-to-month,Debit,None,Yes,Yes,1,No
9324,56,113.13,6335.28,One year,Cash,Fiber,No,Yes,3,Yes
9325,31,87,2697,Month-to-month,UPI,DSL,No,No,1,Yes
9326,59,102.07,6022.13,One year,Debit,DSL,No,No,1,No
9327,58,31.61,1833.38,Month-to-month,Debit,None,Yes,Yes,1,No
9328,12,39.39,472.68,Two year,UPI,Fiber,No,Yes,5,No
9329,48,54.41,2611.68,Two year,Debit,Fiber,No,No,4,No
9330,31,38.82,1203.42,Month-to-month,UPI,DSL,Yes,No,1,No
9331,63,110.65,6970.95,One year,UPI,Fiber,No,Yes,1,No
9332,39,41.69,1625.91,Two year,Cash,DSL,No,No,2,No
9333,20,75.72,1514.4,One year,Credit,DSL,No,No,0,No
9334,48,28.55,1370.4,Month-to-month,UPI,DSL,Yes,No,1,No
9335,71,35.5,2520.5,Month-to-month,UPI,Fiber,Yes,Yes,0,No
9336,54,44.74,2415.96,Two year,Cash,Fiber,Yes,Yes,1,No
9337,71,118.29,8398.59,Month-to-month,Credit,DSL,No,No,0,Yes
9338,29,99.71,2891.59,Month-to-month,Credit,DSL,No,No,1,No
9339,48,87.36,4193.28,Month-to-month,Debit,Fiber,No,No,2,Yes
9340,56,111.63,6251.28,Month-to-month,Credit,DSL,No,Yes,0,Yes
9341,17,115.62,1965.54,One year,Credit,DSL,No,Yes,1,No
9342,9,65.36,588.24,One year,Debit,DSL,No,Yes,1,No
9343,34,52.77,1794.18,Month-to-month,Credit,DSL,No,Yes,2,No
9344,45,51.53,2318.85,Month-to-month,Cash,DSL,No,No,0,No
9345,9,23.57,212.13,Month-to-month,UPI,DSL,No,No,0,No
9346,7,47.96,335.72,Month-to-month,Cash,DSL,No,No,3,No
9347,16,55.5,888,One year,Credit,Fiber,Yes,No,1,No
9348,19,23.69,450.11,Month-to-month,Debit,DSL,Yes,Yes,1,No
9349,6,108.26,649.56,Month-to-month,Cash,DSL,Yes,No,0,No
9350,11,104.79,1152.69,One year,Cash,Fiber,No,No,1,No
9351,61,45.15,2754.15,Two year,UPI,Fiber,No,No,3,No
9352,42,100.26,4210.92,Month-to-month,Debit,Fiber,No,No,1,Yes
9353,13,99.62,1295.06,Month-to-month,Cash,Fiber,Yes,Yes,1,No
9354,12,53.5,642,Month-to-month,Credit,DSL,No,Yes,2,No
9355,20,89.71,1794.2,Month-to-month,UPI,Fiber,No,Yes,1,Yes
9356,50,48.99,2449.5,Two year,Cash,None,No,No,3,Yes
9357,36,27.03,973.08,Month-to-month,Credit,Fiber,No,Yes,1,No
9358,69,70.48,4863.12,Month-to-month,Cash,None,No,Yes,0,No
9359,37,63.83,2361.71,Month-to-month,Cash,Fiber,No,No,2,No
9360,12,33.82,405.84,Two year,Debit,Fiber,No,Yes,2,No
9361,40,69.06,2762.4,One year,Cash,Fiber,No,No,0,No
9362,54,114.94,6206.76,Month-to-month,Debit,DSL,No,No,0,Yes
9363,2,93.14,186.28,One year,Credit,DSL,No,Yes,1,Yes
9364,50,93.89,4694.5,Month-to-month,Debit,Fiber,Yes,Yes,0,No
9365,41,95.76,3926.16,Two year,Credit,Fiber,Yes,No,2,No
9366,45,94.46,4250.7,Month-to-month,Debit,Fiber,No,No,2,Yes
9367,9,21.99,197.91,Month-to-month,Debit,Fiber,Yes,No,0,Yes
9368,62,112.47,6973.14,Two year,Debit,Fiber,No,No,0,No
9369,47,103.01,4841.47,Two year,Debit,Fiber,No,Yes,1,No
9370,5,47.46,237.3,Month-to-month,UPI,DSL,No,Yes,0,Yes
9371,1,75.27,75.27,Month-to-month,Cash,DSL,No,Yes,2,Yes
9372,44,81.5,3586,Two year,UPI,DSL,No,No,0,Yes
9373,22,33.19,730.18,Two year,Credit,None,No,Yes,1,No
9374,38,45.4,1725.2,Two year,Credit,Fiber,No,No,2,Yes
9375,19,22.33,424.27,Month-to-month,Cash,Fiber,Yes,Yes,2,No
9376,31,106.4,3298.4,One year,Credit,Fiber,Yes,No,0,No
9377,67,22.49,1506.83,Month-to-month,Credit,Fiber,No,Yes,0,No
9378,42,51.87,2178.54,Month-to-month,Debit,DSL,No,No,4,Yes
9379,26,27.82,723.32,Month-to-month,Cash,DSL,No,No,2,No
9380,13,98.14,1275.82,Month-to-month,Debit,Fiber,No,No,1,Yes
9381,58,112.5,6525,One year,Cash,DSL,No,No,1,No
9382,18,76.28,1373.04,Month-to-month,Debit,Fiber,No,Yes,1,No
9383,67,33.96,2275.32,Month-to-month,Cash,Fiber,No,No,0,No
9384,3,75.82,227.46,Month-to-month,Credit,Fiber,No,Yes,0,No
9385,55,97.03,5336.65,Two year,UPI,DSL,No,No,0,No
9386,58,91.84,5326.72,Month-to-month,Credit,DSL,Yes,Yes,1,No
9387,63,94.17,5932.71,Month-to-month,Cash,Fiber,No,No,1,No
9388,52,47.92,2491.84,One year,UPI,DSL,No,Yes,3,Yes
9389,24,27.37,656.88,One year,UPI,DSL,Yes,No,1,No
9390,72,34.9,2512.8,One year,Debit,Fiber,No,No,2,No
9391,9,115.55,1039.95,Two year,Cash,DSL,No,No,0,No
9392,37,81.35,3009.95,Month-to-month,Debit,Fiber,Yes,No,0,No
9393,53,92.79,4917.87,Month-to-month,Cash,Fiber,No,Yes,1,Yes
9394,24,109.91,2637.84,One year,Credit,None,No,No,3,Yes
9395,21,105.28,2210.88,One year,Cash,DSL,Yes,No,2,No
9396,40,41.84,1673.6,Month-to-month,Credit,Fiber,No,No,1,No
9397,62,25.81,1600.22,Month-to-month,UPI,DSL,No,No,2,No
9398,70,112.51,7875.7,Two year,UPI,DSL,No,No,0,No
9399,69,118.17,8153.73,Two year,Debit,DSL,No,Yes,2,No
9400,14,76.73,1074.22,Month-to-month,UPI,DSL,Yes,No,0,Yes
9401,42,108.84,4571.28,Month-to-month,UPI,Fiber,Yes,No,1,No
9402,50,43.18,2159,One year,Credit,DSL,No,No,1,Yes
9403,61,31.1,1897.1,Month-to-month,Cash,DSL,Yes,No,4,Yes
9404,4,69.98,279.92,Month-to-month,Credit,None,No,No,1,Yes
9405,72,101.12,7280.64,Month-to-month,UPI,DSL,No,No,2,Yes
9406,17,85.47,1452.99,Month-to-month,Cash,DSL,Yes,Yes,2,No
9407,57,83.73,4772.61,Two year,UPI,DSL,No,Yes,1,No
9408,48,21.75,1044,One year,UPI,None,No,Yes,4,No
9409,44,51.75,2277,Month-to-month,Credit,DSL,No,No,0,Yes
9410,45,113.95,5127.75,Month-to-month,Cash,Fiber,No,No,2,Yes
9411,33,33.43,1103.19,One year,Credit,Fiber,No,No,0,No
9412,31,92.64,2871.84,Month-to-month,Debit,None,No,Yes,1,Yes
9413,47,95.93,4508.71,One year,Debit,DSL,No,Yes,3,Yes
9414,6,93.28,559.68,Month-to-month,Debit,DSL,Yes,No,2,No
9415,72,118.93,8562.96,Month-to-month,Debit,Fiber,No,Yes,2,No
9416,71,60.92,4325.32,Month-to-month,Credit,DSL,No,Yes,2,No
9417,34,88.22,2999.48,One year,Debit,Fiber,Yes,No,0,No
9418,53,39.37,2086.61,One year,Credit,Fiber,No,Yes,3,No
9419,14,59.97,839.58,Month-to-month,Cash,DSL,No,Yes,2,No
9420,16,69.16,1106.56,Month-to-month,Cash,Fiber,No,No,4,Yes
9421,43,41.48,1783.64,Month-to-month,Credit,DSL,No,No,3,No
9422,12,110.68,1328.16,Month-to-month,Cash,Fiber,No,Yes,1,Yes
9423,70,91.62,6413.4,One year,Debit,DSL,No,Yes,5,Yes
9424,19,48.38,919.22,Month-to-month,Credit,Fiber,Yes,Yes,0,No
9425,41,33.5,1373.5,Month-to-month,UPI,DSL,No,Yes,2,Yes
9426,53,48.79,2585.87,Month-to-month,Cash,Fiber,No,No,3,Yes
9427,29,82.3,2386.7,Month-to-month,Debit,DSL,No,No,4,Yes
9428,70,102.64,7184.8,Two year,Debit,Fiber,Yes,No,1,Yes
9429,59,70.32,4148.88,One year,UPI,DSL,No,No,3,No
9430,64,30.25,1936,Month-to-month,Debit,DSL,No,No,0,No
9431,24,44.93,1078.32,Month-to-month,Credit,DSL,No,Yes,4,Yes
9432,16,54.51,872.16,One year,Cash,Fiber,Yes,Yes,1,No
9433,52,83.61,4347.72,Two year,Credit,Fiber,No,No,1,No
9434,6,44.66,267.96,Two year,Credit,DSL,No,Yes,1,No
9435,37,43.39,1605.43,Month-to-month,Cash,Fiber,No,Yes,2,No
9436,4,48.62,194.48,Month-to-month,Debit,Fiber,Yes,Yes,0,No
9437,38,79.25,3011.5,Month-to-month,UPI,Fiber,No,No,3,Yes
9438,41,69.26,2839.66,Month-to-month,UPI,Fiber,No,Yes,2,No
9439,14,104.16,1458.24,Month-to-month,Debit,DSL,No,No,2,Yes
9440,71,89.79,6375.09,Two year,Credit,Fiber,Yes,Yes,1,No
9441,51,86.68,4420.68,One year,Cash,Fiber,No,No,2,No
9442,65,35.47,2305.55,One year,Cash,DSL,No,Yes,0,No
9443,52,25.52,1327.04,Month-to-month,Credit,Fiber,No,No,3,Yes
9444,30,71,2130,Month-to-month,Debit,None,No,No,2,Yes
9445,57,27.16,1548.12,One year,Debit,Fiber,No,Yes,3,No
9446,30,56.4,1692,One year,Credit,Fiber,No,No,1,No
9447,42,22.61,949.62,Two year,Debit,Fiber,Yes,No,1,No
9448,11,37.68,414.48,One year,UPI,Fiber,Yes,Yes,0,No
9449,27,31.04,838.08,Month-to-month,UPI,DSL,No,No,2,No
9450,24,100.1,2402.4,One year,Cash,Fiber,No,No,2,No
9451,39,54.61,2129.79,Month-to-month,Debit,Fiber,Yes,No,1,No
9452,72,27.88,2007.36,One year,Credit,DSL,No,No,3,No
9453,18,46.55,837.9,Two year,UPI,DSL,Yes,No,0,No
9454,45,88.28,3972.6,One year,Cash,Fiber,No,Yes,0,Yes
9455,12,94.56,1134.72,Month-to-month,Debit,DSL,No,Yes,1,Yes
9456,49,31.99,1567.51,One year,Credit,Fiber,Yes,Yes,0,Yes
9457,31,97.86,3033.66,One year,Debit,None,Yes,No,1,Yes
9458,22,57.06,1255.32,Month-to-month,Cash,None,No,No,0,No
9459,44,87.94,3869.36,One year,Debit,None,No,No,1,No
9460,64,87.15,5577.6,Month-to-month,Debit,Fiber,Yes,Yes,0,No
9461,25,99.36,2484,Month-to-month,Cash,None,No,No,4,Yes
9462,51,89.72,4575.72,One year,Debit,Fiber,No,Yes,5,Yes
9463,7,23.89,167.23,One year,Debit,DSL,No,No,1,No
9464,6,71.95,431.7,Two year,Credit,Fiber,No,No,1,No
9465,24,36.62,878.88,Month-to-month,UPI,Fiber,Yes,Yes,2,No
9466,19,117,2223,Month-to-month,Credit,Fiber,No,Yes,0,No
9467,9,45.58,410.22,Month-to-month,Cash,Fiber,Yes,No,1,No
9468,36,62.01,2232.36,Two year,UPI,Fiber,No,Yes,1,Yes
9469,40,39.67,1586.8,Two year,Debit,None,Yes,No,1,No
9470,24,33.46,803.04,Month-to-month,Debit,Fiber,No,No,3,No
9471,48,80.09,3844.32,Month-to-month,Cash,None,Yes,No,0,Yes
9472,63,69.32,4367.16,Month-to-month,Credit,Fiber,No,No,2,No
9473,69,57.47,3965.43,One year,Credit,Fiber,No,No,1,No
9474,53,28.54,1512.62,Month-to-month,UPI,DSL,No,Yes,1,No
9475,54,93.6,5054.4,Month-to-month,Debit,DSL,Yes,Yes,2,Yes
9476,42,20.59,864.78,Month-to-month,Credit,Fiber,No,No,4,Yes
9477,45,65.77,2959.65,One year,Debit,None,No,No,2,No
9478,14,83.26,1165.64,Month-to-month,Debit,None,No,Yes,3,Yes
9479,29,63.07,1829.03,One year,Debit,DSL,No,No,1,Yes
9480,6,32.62,195.72,Month-to-month,UPI,None,Yes,No,2,No
9481,7,97.82,684.74,Month-to-month,Cash,DSL,No,Yes,0,Yes
9482,37,52.39,1938.43,Month-to-month,Debit,DSL,No,Yes,2,Yes
9483,53,33.48,1774.44,Month-to-month,Cash,DSL,No,No,1,No
9484,18,75.03,1350.54,Month-to-month,Cash,Fiber,No,No,1,No
9485,38,21.92,832.96,Month-to-month,UPI,Fiber,No,No,1,No
9486,59,52.41,3092.19,Month-to-month,Credit,Fiber,No,No,0,No
9487,1,95.06,95.06,Two year,Cash,DSL,No,Yes,2,Yes
9488,68,111.27,7566.36,Month-to-month,Cash,Fiber,No,No,4,Yes
9489,44,79.17,3483.48,One year,Cash,Fiber,No,No,3,No
9490,47,41.76,1962.72,Month-to-month,Credit,DSL,No,No,0,No
9491,35,42,1470,Two year,Debit,None,No,No,3,No
9492,60,80.39,4823.4,Two year,Debit,Fiber,Yes,Yes,2,No
9493,52,60.68,3155.36,One year,UPI,DSL,No,Yes,4,No
9494,8,37.73,301.84,Month-to-month,Debit,DSL,No,No,4,Yes
9495,41,98.74,4048.34,Month-to-month,Debit,DSL,Yes,No,3,No
9496,3,40.02,120.06,Month-to-month,Debit,Fiber,Yes,Yes,0,No
9497,69,52.16,3599.04,Month-to-month,UPI,DSL,No,No,2,No
